hotel,city,url,price,rating,stars,price_range,lowest_price,highest_price
"Кортъярд Дубай, Грин Комьюнити",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d506233-Reviews-Copthorne_Lakeview_Hotel-Dubai_Emirate_of_Dubai.html,9 622 руб,"4,5",,6 931 руб - 11 216 руб,6 931 руб,11 216 руб
Ivory Grand Hotel Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d6002497-Reviews-Ivory_Grand_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,9 055 руб,"4,5","3,0",6 839 руб - 10 122 руб,6 839 руб,10 122 руб
Аль Барша Отель Апартаменты Мондо,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d777118-Reviews-Radiance_Premium_Suites-Dubai_Emirate_of_Dubai.html,11 009 руб,"4,0","3,0",7 113 руб - 12 402 руб,7 113 руб,12 402 руб
Somewhere Apartment Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d6650827-Reviews-Somewhere_Apartment_Hotel-Dubai_Emirate_of_Dubai.html,6 412 руб,"4,5","4,0",6 566 руб - 11 399 руб,6 566 руб,11 399 руб
Аскотт Парк Плейс Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1079054-Reviews-Ascott_Park_Place_Dubai-Dubai_Emirate_of_Dubai.html,14 699 руб,"4,5","4,5",11 764 руб - 22 159 руб,11 764 руб,22 159 руб
Корал Дейра Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d301691-Reviews-Coral_Dubai_Deira_Hotel-Dubai_Emirate_of_Dubai.html,6 443 руб,"4,0","4,0",5 016 руб - 8 390 руб,5 016 руб,8 390 руб
Edge Creekside Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21091568-Reviews-Edge_Creekside_Hotel-Dubai_Emirate_of_Dubai.html,6 810 руб,"5,0","4,0",8 390 руб - 13 952 руб,8 390 руб,13 952 руб
Fortune Atrium Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21203432-Reviews-Fortune_Atrium_Hotel-Dubai_Emirate_of_Dubai.html,6 749 руб,"4,5","4,0",6 110 руб - 9 301 руб,6 110 руб,9 301 руб
Jood Hotel Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d26285742-Reviews-Jood_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,Как добраться,"4,5","1,0",12 858 руб - 22 980 руб,12 858 руб,22 980 руб
Ховард Джонсон Отель - Бур Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d2026811-Reviews-Howard_Johnson_by_Wyndham_Bur_Dubai-Dubai_Emirate_of_Dubai.html,Как добраться,,"3,0",4 468 руб - 7 569 руб,4 468 руб,7 569 руб
Xва Арт Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d629175-Reviews-XVA_Art_Hotel-Dubai_Emirate_of_Dubai.html,18 476 руб,"4,5","2,0",12 402 руб - 19 515 руб,12 402 руб,19 515 руб
Маунт Роял Отель Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1718654-Reviews-Mount_Royal_Hotel-Dubai_Emirate_of_Dubai.html,Как добраться,"3,0","2,0",3 921 руб - 6 019 руб,3 921 руб,6 019 руб
Абидос Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d3528571-Reviews-Abidos_Hotel_Apartment-Dubai_Emirate_of_Dubai.html,6 416 руб,"4,0","4,0",6 201 руб - 11 034 руб,6 201 руб,11 034 руб
Bombay Backpackers DXB,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d20595861-Reviews-Bombay_Backpackers_DXB-Dubai_Emirate_of_Dubai.html,Как добраться,"4,0",,1 915 руб - 2 553 руб,1 915 руб,2 553 руб
Al Buraq Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d8375649-Reviews-Al_Buraq_Hotel-Dubai_Emirate_of_Dubai.html,5 518 руб,,"3,0",6 019 руб - 26 354 руб,6 019 руб,26 354 руб
Панорама Отель Дейра,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d501187-Reviews-Panorama_Deira_Hotel-Dubai_Emirate_of_Dubai.html,3 783 руб,"3,0","2,0",3 100 руб - 5 927 руб,3 100 руб,5 927 руб
Royal Tulip Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d9776677-Reviews-Royal_Tulip_Hotel-Dubai_Emirate_of_Dubai.html,3 801 руб,"3,0","3,0",4 286 руб - 6 475 руб,4 286 руб,6 475 руб
Pearl Swiss Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23960425-Reviews-Pearl_Swiss_Hotel-Dubai_Emirate_of_Dubai.html,5 860 руб,"4,5",,4 377 руб - 8 298 руб,4 377 руб,8 298 руб
"Marriott Executive Apartments Al Jaddaf, Dubai",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d6163701-Reviews-Marriott_Executive_Apartments_Al_Jaddaf_Dubai-Dubai_Emirate_of_Dubai.html,16 588 руб,"5,0","5,0",11 946 руб - 22 342 руб,11 946 руб,22 342 руб
Unlock J One,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d24044473-Reviews-Unlock_J_One-Dubai_Emirate_of_Dubai.html,14 960 руб,"4,5",,11 764 руб - 22 159 руб,11 764 руб,22 159 руб
City Seasons Suites,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d24078759-Reviews-City_Seasons_Suites-Dubai_Emirate_of_Dubai.html,9 502 руб,"5,0","4,0",8 207 руб - 16 962 руб,8 207 руб,16 962 руб
Pullman Dubai Creek City Centre Residences,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d7229651-Reviews-Pullman_Dubai_Creek_City_Centre_Residences-Dubai_Emirate_of_Dubai.html,12 911 руб,"5,0","5,0",11 581 руб - 22 251 руб,11 581 руб,22 251 руб
Аль Гурэр Арджаан,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d2553261-Reviews-Swissotel_Living_Al_Ghurair-Dubai_Emirate_of_Dubai.html,14 014 руб,,"5,0",10 213 руб - 17 326 руб,10 213 руб,17 326 руб
The George Hotel By Saffron,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d24086811-Reviews-The_George_Hotel_By_Saffron-Dubai_Emirate_of_Dubai.html,4 485 руб,"4,5","3,0",3 009 руб - 7 660 руб,3 009 руб,7 660 руб
Park Inn by Radisson Dubai Motor City,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d12699070-Reviews-Park_Inn_by_Radisson_Dubai_Motor_City-Dubai_Emirate_of_Dubai.html,11 948 руб,"4,5","4,0",8 116 руб - 11 308 руб,8 116 руб,11 308 руб
Radisson Red Dubai Silicon Oasis,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d19739438-Reviews-Radisson_Red_Dubai_Silicon_Oasis-Dubai_Emirate_of_Dubai.html,Как добраться,"5,0","4,0",9 666 руб - 11 946 руб,9 666 руб,11 946 руб
Jacob's Garden Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d15279386-Reviews-Jacob_s_Garden_Hotel-Dubai_Emirate_of_Dubai.html,63 806 руб,"4,5","4,0",4 833 руб - 8 298 руб,4 833 руб,8 298 руб
Roda Beach Resort,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d12223092-Reviews-Roda_Beach_Resort-Dubai_Emirate_of_Dubai.html,27 370 руб,"4,5","4,0",19 880 руб - 28 999 руб,19 880 руб,28 999 руб
Метрополитан Отель Дейра,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d497631-Reviews-Golden_Tulip_Deira-Dubai_Emirate_of_Dubai.html,4 512 руб,"3,5","4,0",4 742 руб - 6 839 руб,4 742 руб,6 839 руб
Джумейрах Ливинг Уорлд Трейд Центр Резиденс,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1176799-Reviews-Jumeirah_Living_World_Trade_Centre_Residence-Dubai_Emirate_of_Dubai.html,18 656 руб,"4,5","5,0",17 782 руб - 27 266 руб,17 782 руб,27 266 руб
"Staybridge Suites Dubai Al-Maktoum Airport, an IHG hotel",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d20028959-Reviews-Staybridge_Suites_Dubai_Al_Maktoum_Airport_an_IHG_hotel-Dubai_Emirate_of_Dubai.html,7 705 руб,"5,0",,6 475 руб - 11 034 руб,6 475 руб,11 034 руб
GLOBALSTAY Private Sarai Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d20896256-Reviews-GLOBALSTAY_Private_Sarai_Apartments-Dubai_Emirate_of_Dubai.html,Как добраться,"3,5",,28 725 руб - 50 611 руб,28 725 руб,50 611 руб
Иберотель Эмират Гран Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1804015-Reviews-Emirates_Grand_Hotel-Dubai_Emirate_of_Dubai.html,Как добраться,"4,0",,10 669 руб - 21 612 руб,10 669 руб,21 612 руб
"Bulgari Hotel & Resorts, Dubai",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d13141282-Reviews-Bulgari_Hotel_Resorts_Dubai-Dubai_Emirate_of_Dubai.html,138 394 руб,"4,5","5,0",77 877 руб - 167 974 руб,77 877 руб,167 974 руб
The View Al Barsha Hotel Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d8147320-Reviews-The_View_Al_Barsha_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,7 034 руб,"4,0","3,5",5 471 руб - 10 669 руб,5 471 руб,10 669 руб
Skylark Hotel Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23326647-Reviews-Skylark_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,8 548 руб,,"3,0",6 019 руб - 9 575 руб,6 019 руб,9 575 руб
Марк Инн Отель Дейра,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d4881176-Reviews-Mark_Inn_Hotel_Deira-Dubai_Emirate_of_Dubai.html,5 153 руб,"4,0","2,0",4 924 руб - 7 842 руб,4 924 руб,7 842 руб
Аль Халидж Палас Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d306626-Reviews-Al_Khaleej_Palace_Deira_Hotel-Dubai_Emirate_of_Dubai.html,6 107 руб,"3,5","4,0",5 745 руб - 8 207 руб,5 745 руб,8 207 руб
Кларидж Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d308190-Reviews-Claridge_Hotel_Dubai-Dubai_Emirate_of_Dubai.html,6 129 руб,"3,0","3,0",6 019 руб - 10 669 руб,6 019 руб,10 669 руб
Апартаменты Дубай Уорлд Трейд Центр,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1151331-Reviews-The_Apartments_Dubai_World_Trade_Centre-Dubai_Emirate_of_Dubai.html,5 325 руб,"3,5","5,0",7 478 руб - 9 940 руб,7 478 руб,9 940 руб
Abar Hotel Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23384314-Reviews-Abar_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,Как добраться,"4,5","4,0",8 116 руб - 11 855 руб,8 116 руб,11 855 руб
Beach Walk Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21186198-Reviews-Beach_Walk_Hotel-Dubai_Emirate_of_Dubai.html,15 091 руб,"4,5","4,0",10 396 руб - 20 336 руб,10 396 руб,20 336 руб
City Avenue Al Reqqa Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23698727-Reviews-City_Avenue_Al_Reqqa_Hotel-Dubai_Emirate_of_Dubai.html,Как добраться,"3,0","3,0",4 742 руб - 7 660 руб,4 742 руб,7 660 руб
Рио Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1590818-Reviews-Smana_Hotel_Al_Raffa-Dubai_Emirate_of_Dubai.html,6 111 руб,"3,0","3,0",4 468 руб - 7 113 руб,4 468 руб,7 113 руб
Хес Бутик Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d2335283-Reviews-Hues_Boutique_Hotel-Dubai_Emirate_of_Dubai.html,6 139 руб,"3,5","4,0",4 012 руб - 7 386 руб,4 012 руб,7 386 руб
Бавария Экзекьютив Сьютс Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d5037102-Reviews-Baity_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,7 608 руб,"4,0","3,0",7 569 руб - 10 578 руб,7 569 руб,10 578 руб
Хайд Парк Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1736451-Reviews-Hyde_Park_Hotel-Dubai_Emirate_of_Dubai.html,5 766 руб,"3,0","2,0",5 745 руб - 7 842 руб,5 745 руб,7 842 руб
Montreal Naif Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d10357231-Reviews-Montreal_Naif_Hotel-Dubai_Emirate_of_Dubai.html,4 203 руб,"2,5","4,0",4 195 руб - 6 657 руб,4 195 руб,6 657 руб
Аль Бустан Центр & Резиденс,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d306606-Reviews-Al_Bustan_Centre_Residence-Dubai_Emirate_of_Dubai.html,9 580 руб,"4,5","4,0",8 754 руб - 14 317 руб,8 754 руб,14 317 руб
Movenpick Hotel Jumeirah Village Triangle,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d24050234-Reviews-Movenpick_Hotel_Jumeirah_Village_Triangle-Dubai_Emirate_of_Dubai.html,Как добраться,"4,0","5,0",8 846 руб - 16 323 руб,8 846 руб,16 323 руб
Челси Гарденс Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1514326-Reviews-Chelsea_Gardens_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,10 870 руб,"4,5","4,0",9 210 руб - 10 943 руб,9 210 руб,10 943 руб
Марриотт Экзекьютив Апартаменты Дубай Крик,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d299808-Reviews-Marriott_Executive_Apartments_Dubai_Creek-Dubai_Emirate_of_Dubai.html,10 716 руб,"4,5","4,0",10 761 руб - 14 499 руб,10 761 руб,14 499 руб
Grand Kingsgate Hotel Waterfront,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23514259-Reviews-Grand_Kingsgate_Hotel_Waterfront-Dubai_Emirate_of_Dubai.html,6 566 руб,"4,0",,5 380 руб - 11 490 руб,5 380 руб,11 490 руб
Марина Вью Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d2403719-Reviews-Marina_View_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,Как добраться,"4,0","4,0",6 383 руб - 13 952 руб,6 383 руб,13 952 руб
Studio M  Al Barsha,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23905359-Reviews-Studio_M_Al_Barsha-Dubai_Emirate_of_Dubai.html,Как добраться,"5,0","3,0",5 654 руб - 9 940 руб,5 654 руб,9 940 руб
Роз Гарден Отель Апартаменты - Бур Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d647437-Reviews-Rose_Garden_Hotel_Apartments_Bur_Dubai-Dubai_Emirate_of_Dubai.html,7 788 руб,"4,5","3,0",7 751 руб - 12 037 руб,7 751 руб,12 037 руб
Signature Hotel Al Barsha,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d7394436-Reviews-Signature_Hotel_Al_Barsha-Dubai_Emirate_of_Dubai.html,6 470 руб,"3,5","4,0",5 927 руб - 10 031 руб,5 927 руб,10 031 руб
Le Paradise Palace,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d26337860-Reviews-Le_Paradise_Palace-Dubai_Emirate_of_Dubai.html,5 360 руб,"5,0","2,0",4 468 руб - 10 669 руб,4 468 руб,10 669 руб
Expo Village Serviced Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d25232429-Reviews-Expo_Village_Serviced_Apartments-Dubai_Emirate_of_Dubai.html,Часто задаваемые вопросы об отеле Expo Village Serviced Apartments,"3,0",,5 380 руб - 8 937 руб,5 380 руб,8 937 руб
Burj Khalifa,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d25356056-Reviews-Burj_Khalifa-Dubai_Emirate_of_Dubai.html,Как добраться,"3,5",,21 886 руб - 52 435 руб,21 886 руб,52 435 руб
Империал Сьютс,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d497636-Reviews-Imperial_Suites_Hotel-Dubai_Emirate_of_Dubai.html,Как добраться,"3,0",,3 921 руб - 6 839 руб,3 921 руб,6 839 руб
Нихаль Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d497635-Reviews-Nihal_Hotel-Dubai_Emirate_of_Dubai.html,Как добраться,"3,0","3,0",4 012 руб - 6 839 руб,4 012 руб,6 839 руб
HE Hotel Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23583463-Reviews-HE_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,Как добраться,"3,5","4,0",5 198 руб - 9 210 руб,5 198 руб,9 210 руб
City Stay Prime Hotel Apartment,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d8141974-Reviews-City_Stay_Prime_Hotel_Apartment-Dubai_Emirate_of_Dubai.html,8 677 руб,"4,0","3,5",8 572 руб - 12 128 руб,8 572 руб,12 128 руб
Unlock Metropolis,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23965556-Reviews-Unlock_Metropolis-Dubai_Emirate_of_Dubai.html,13 048 руб,"4,5","4,0",10 305 руб - 22 524 руб,10 305 руб,22 524 руб
Icon Delux Hotel Apartments,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d26843784-Reviews-Icon_Delux_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,5 350 руб,"3,0",,6 748 руб - 10 396 руб,6 748 руб,10 396 руб
Лордс Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d506692-Reviews-Lavender_Hotel_Deira-Dubai_Emirate_of_Dubai.html,9 443 руб,"4,0","3,0",4 742 руб - 8 481 руб,4 742 руб,8 481 руб
Дейра Таун Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d649070-Reviews-Fortune_Deira_Hotel-Dubai_Emirate_of_Dubai.html,5 214 руб,"3,5","3,0",4 833 руб - 7 113 руб,4 833 руб,7 113 руб
Florida Al Souq Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d5484955-Reviews-Florida_Al_Souq_Hotel-Dubai_Emirate_of_Dubai.html,Как добраться,"4,0","2,0",6 657 руб - 9 849 руб,6 657 руб,9 849 руб
Аль Райя Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1575616-Reviews-Al_Raya_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,9 634 руб,"4,0","3,0",10 305 руб - 18 421 руб,10 305 руб,18 421 руб
Jumeirah Mina A'Salam,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23273816-Reviews-Jumeirah_Mina_A_Salam-Dubai_Emirate_of_Dubai.html,110 180 руб,,,38 847 руб - 91 373 руб,38 847 руб,91 373 руб
City Palace Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d25176842-Reviews-City_Palace_Hotel-Dubai_Emirate_of_Dubai.html,3 131 руб,"3,0","3,0",3 739 руб - 16 414 руб,3 739 руб,16 414 руб
Alphatel Beach Hostel JBR,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d25317954-Reviews-Alphatel_Beach_Hostel_JBR-Dubai_Emirate_of_Dubai.html,Как добраться,"4,0",,2 553 руб - 5 016 руб,2 553 руб,5 016 руб
Roda Al Murooj Residences,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d17507372-Reviews-Roda_Al_Murooj_Residences-Dubai_Emirate_of_Dubai.html,28 097 руб,"3,5","5,0",12 767 руб - 27 266 руб,12 767 руб,27 266 руб
Форчен Плаза Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d3155460-Reviews-Fortune_Plaza_Hotel-Dubai_Emirate_of_Dubai.html,6 559 руб,"3,0","3,0",5 380 руб - 7 478 руб,5 380 руб,7 478 руб
S19 Hotel-AL Jaddaf,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23542639-Reviews-S19_Hotel_AL_Jaddaf-Dubai_Emirate_of_Dubai.html,5 075 руб,"3,5","3,0",4 742 руб - 10 852 руб,4 742 руб,10 852 руб
Флора Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1630458-Reviews-Florida_City_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,Как добраться,"3,5","3,0",7 022 руб - 12 676 руб,7 022 руб,12 676 руб
Мун Вэлли Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d601895-Reviews-Moon_Valley_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,6 305 руб,"3,0","3,0",6 019 руб - 7 842 руб,6 019 руб,7 842 руб
Residence Inn by Marriott Al Jaddaf,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21510150-Reviews-Residence_Inn_by_Marriott_Al_Jaddaf-Dubai_Emirate_of_Dubai.html,11 474 руб,"4,5","4,0",11 399 руб - 15 411 руб,11 399 руб,15 411 руб
DAMAC Maison Distinction,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d12918864-Reviews-DAMAC_Maison_Distinction-Dubai_Emirate_of_Dubai.html,18 433 руб,"4,5","5,0",14 682 руб - 28 908 руб,14 682 руб,28 908 руб
Beach Walk Boutique Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d12947553-Reviews-Beach_Walk_Boutique_Hotel-Dubai_Emirate_of_Dubai.html,Как добраться,"4,5",,12 584 руб - 19 150 руб,12 584 руб,19 150 руб
Рималь Ротана - Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d306751-Reviews-J5_Rimal-Dubai_Emirate_of_Dubai.html,Как добраться,"4,5","4,0",5 745 руб - 11 946 руб,5 745 руб,11 946 руб
Xклузив Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1016545-Reviews-Xclusive_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,9 080 руб,"4,0","4,0",6 475 руб - 11 125 руб,6 475 руб,11 125 руб
Lusso Hometels,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d26768655-Reviews-Lusso_Hometels-Dubai_Emirate_of_Dubai.html,22 836 руб,"5,0",,12 584 руб - 22 798 руб,12 584 руб,22 798 руб
Перл Резиденс,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d446841-Reviews-Pearl_Residence_Hotel-Dubai_Emirate_of_Dubai.html,7 972 руб,"4,5",,8 025 руб - 9 849 руб,8 025 руб,9 849 руб
Le Royal Méridien Beach Resort & Spa,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23411188-Reviews-Le_Royal_Meridien_Beach_Resort_Spa-Dubai_Emirate_of_Dubai.html,47 997 руб,"5,0","5,0",29 728 руб - 56 812 руб,29 728 руб,56 812 руб
SKAF Hotels,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23765371-Reviews-SKAF_Hotels-Dubai_Emirate_of_Dubai.html,4 935 руб,"3,5","4,0",5 471 руб - 10 487 руб,5 471 руб,10 487 руб
"La Ville Hotel & Suites CITY WALK Dubai, Autograph Collection",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d11639959-Reviews-La_Ville_Hotel_Suites_CITY_WALK_Dubai_Autograph_Collection-Dubai_Emirate_of_Dubai.html,22 471 руб,"4,5","5,0",22 433 руб - 34 561 руб,22 433 руб,34 561 руб
Address Dubai Marina Residences,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23243569-Reviews-Address_Dubai_Marina_Residences-Dubai_Emirate_of_Dubai.html,50 532 руб,"3,5",,21 977 руб - 42 860 руб,21 977 руб,42 860 руб
Canopy by Hilton Dubai Al Seef,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d24099187-Reviews-Canopy_by_Hilton_Dubai_Al_Seef-Dubai_Emirate_of_Dubai.html,Как добраться,"5,0",,6 383 руб - 12 128 руб,6 383 руб,12 128 руб
Роял Марк Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1863971-Reviews-New_Royal_Mark_Hotel_Apartments-Dubai_Emirate_of_Dubai.html,Как добраться,"3,0","3,0",4 560 руб - 7 295 руб,4 560 руб,7 295 руб
Сан Марко Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d497304-Reviews-OYO_165_San_Marco_Hotel-Dubai_Emirate_of_Dubai.html,Как добраться,"3,5","2,0",6 110 руб - 9 393 руб,6 110 руб,9 393 руб
Парк Отель Апартаменты,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d622468-Reviews-Park_Apartments_Dubai_an_Edge_By_Rotana_Hotel-Dubai_Emirate_of_Dubai.html,9 653 руб,"4,5","4,0",6 110 руб - 12 676 руб,6 110 руб,12 676 руб
Голден Тулип Сьютс Дубай,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1089957-Reviews-Golden_Tulip_Suites_Dubai-Dubai_Emirate_of_Dubai.html,6 633 руб,"3,5",,5 927 руб - 9 119 руб,5 927 руб,9 119 руб
Арабиан Раншес Гольф Клуб Отель,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d1587406-Reviews-Arabian_Ranches_Golf_Club-Dubai_Emirate_of_Dubai.html,11 167 руб,"4,5","2,0",9 849 руб - 15 502 руб,9 849 руб,15 502 руб
"Element Al Mina, Dubai",Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23241943-Reviews-Element_Al_Mina_Dubai-Dubai_Emirate_of_Dubai.html,9 221 руб,"4,5","3,5",8 572 руб - 16 779 руб,8 572 руб,16 779 руб
Эмират Конкорд Отель & Резиденс,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d506232-Reviews-Emirates_Concorde-Dubai_Emirate_of_Dubai.html,Как добраться,"4,0",,6 201 руб - 9 849 руб,6 201 руб,9 849 руб
Marbella Holiday Homes,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21305952-Reviews-Marbella_Holiday_Homes-Dubai_Emirate_of_Dubai.html,57 324 руб,"4,5","4,0",9 666 руб - 13 587 руб,9 666 руб,13 587 руб
Al Marsa,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d21181631-Reviews-Al_Marsa-Dubai_Emirate_of_Dubai.html,Как добраться,"3,5",,4 377 руб - 7 569 руб,4 377 руб,7 569 руб
Best Western Plus Dubai Academic City,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d25803683-Reviews-Best_Western_Plus_Dubai_Academic_City-Dubai_Emirate_of_Dubai.html,Как добраться,"4,5","4,0",5 380 руб - 9 301 руб,5 380 руб,9 301 руб
Heritage Home Guest House,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d23850790-Reviews-Heritage_Home_Guest_House-Dubai_Emirate_of_Dubai.html,8 362 руб,"5,0",,5 471 руб - 8 754 руб,5 471 руб,8 754 руб
Al Karnak Hotel,Дубай,https://www.tripadvisor.ru/Hotel_Review-g295424-d15086445-Reviews-Al_Karnak_Hotel-Dubai_Emirate_of_Dubai.html,5 991 руб,"3,5","1,0",4 833 руб - 7 295 руб,4 833 руб,7 295 руб
